,rates,mfcc,filter_bank,fraud,mfcc_mean,fbank_mean
10,48000,"[[ 1.03735323e+01  4.85441413e+00  4.37274040e+00 ...  1.71063798e+00
  -3.63237781e+00  7.70619987e+00]
 [ 1.06124458e+01  5.10695231e+00  2.67472503e+00 ... -1.82251724e+00
  -4.11105716e+00  5.08829272e+00]
 [ 1.16214338e+01  3.07717192e+00 -3.79984311e+00 ... -2.84876897e+00
  -1.29699669e+00  1.27009173e+01]
 ...
 [ 1.25863951e+01  2.20604806e+00 -1.36872236e+01 ...  1.74351367e+01
  -2.08256695e+01  5.73745392e+00]
 [ 1.24752019e+01  2.77657985e+00 -1.29389575e+01 ...  1.27810962e+01
  -2.71207242e+01  6.31278248e+00]
 [ 1.19860913e+01  1.66881132e+00 -1.24571615e+01 ...  9.26335956e+00
  -3.02676646e+01 -2.25379586e-02]]","[[7.12679313 7.30785512 7.37527674 ... 6.2012469  5.28076559 5.02942438]
 [6.18064121 6.56775972 8.13179932 ... 6.23609971 5.43866669 5.43927891]
 [6.46408554 6.15036705 7.97204233 ... 6.48300699 6.99588774 7.85348923]
 ...
 [7.05471363 6.47848248 7.84407878 ... 6.62597422 6.45691219 8.72712795]
 [6.76434259 6.86149739 8.00998697 ... 6.55802081 6.18744098 8.65899972]
 [5.28791339 6.97416267 7.72252025 ... 6.42178112 5.96733099 8.1511565 ]]",0,2.986850718963995,12.295463123707643
11,44100,"[[ 15.21797102   2.4009786   10.94611024 ... -15.23666201  13.31831346
   -7.0379413 ]
 [ 15.94777066   3.2339411   15.47024988 ... -29.97730836  15.84448602
  -23.13753809]
 [ 16.639409     1.55439794  16.52996647 ... -26.49224158  29.34714489
  -23.63530573]
 ...
 [ 14.52006481   9.86494088   3.9619014  ... -23.34783762  -8.21806472
  -33.27425091]
 [ 14.73364473   9.89059083   6.31655259 ... -30.63804165 -10.25247598
  -32.02806255]
 [ 14.92769759  12.91969921  12.55292901 ... -30.64576447   0.73361677
  -28.50138678]]","[[12.9487488  13.67431487 12.59711517 ... 12.13028818  9.29116054
   9.60412091]
 [13.57827865 14.39966943 13.07840909 ... 13.19182925  9.68115335
   9.5852164 ]
 [14.07651294 14.87021239 13.83109836 ... 14.10923335 10.44714092
   9.77337753]
 ...
 [11.08014857 13.07075584 12.76253337 ... 10.68086241  8.99892737
   9.1374052 ]
 [11.57097022 13.59436636 13.43588043 ... 10.74330312  8.9873933
   8.81806259]
 [12.07944718 13.74419535 13.71691386 ... 11.00627852  9.14089945
   8.41749653]]",0,1.5460471180343363,9.625003799169269
12,44100,"[[ 14.66926342  -1.1814052   -9.10357889 ...   0.16285864 -27.17481849
  -39.28489882]
 [ 17.00601215  -2.26829119 -15.94751592 ...   0.29498653 -16.55297218
  -47.92898466]
 [ 17.78816503   2.4374156   -8.3348611  ...  -9.65502652  -2.87752402
  -52.4984586 ]
 ...
 [ 10.87836593  -2.10292947  -0.65804813 ...   9.87512955   3.58530728
   -4.71481987]
 [ 10.70280215  -2.71833466  -2.35169612 ...   5.45394171   4.85021517
   -1.32330225]
 [ 10.18257223  -4.29463831  -4.04570643 ...   3.05530527   4.89090953
   -1.29950067]]","[[ 8.9874114  11.4703461  10.94087161 ... 10.67267691 11.5139646
  10.1075857 ]
 [11.38723318 13.08709987 12.21522929 ... 12.46052438 13.74687332
  12.50969205]
 [12.99860166 14.66104778 14.24497319 ... 13.68307781 14.15323217
  13.08871238]
 ...
 [ 9.30637433  8.13328718  5.66372974 ...  7.45328348  6.11594714
   5.81416552]
 [ 8.53574443  7.4937394   5.43046312 ...  7.47153795  6.16457256
   5.73796117]
 [ 7.56073883  6.16188521  4.82816972 ...  7.14324007  5.94748898
   5.1905117 ]]",0,1.537930163778048,10.92442762343022
13,44100,"[[ 17.26958268  -3.15661068   5.42303167 ... -17.76257419  25.84226841
  -36.16313634]
 [ 17.51010425  -4.44678679   7.45320177 ... -30.08216514  28.62527203
  -50.11253633]
 [ 17.31802245  -4.34381529   7.39074546 ... -23.29971285  26.78704937
  -57.64083422]
 ...
 [ 14.09138209  13.8076926   24.32910303 ...  -9.12691037   0.80001016
  -25.26032661]
 [ 13.75989968  12.59794253  17.74589918 ... -16.6156067   -2.30348285
  -24.50429825]
 [ 13.60932151  10.90700298  22.98937166 ...  -8.10366799   0.39994969
  -29.89946312]]","[[14.23287779 15.07297047 14.49605522 ... 15.13224368 12.14689376
  11.56552174]
 [14.11561671 15.20130868 14.86041054 ... 15.45523466 12.62215956
  11.1009836 ]
 [13.603796   15.17729339 14.84343072 ... 15.16397347 12.9041704
  11.00644004]
 ...
 [11.47765302 12.91514356 12.61902304 ...  9.03529374  7.92010468
   6.69568738]
 [10.15043537 12.706815   12.55557318 ...  9.04766204  7.89525753
   6.42508424]
 [ 9.98510044 12.5354403  12.42463557 ...  8.84388569  7.60100686
   5.93066909]]",0,1.7279612416369392,10.067240521846422
14,44100,"[[ 16.78057466   3.34452095  -1.0643073  ... -15.70849237  13.25703189
  -40.21956249]
 [ 16.41966405   5.4311855    0.69390696 ... -12.50039712  14.67845592
  -42.10945494]
 [ 16.98557172   2.92771346   3.21798378 ...  -9.18994054  18.41902249
  -49.83842482]
 ...
 [ 13.87672341   8.19688922   9.24543707 ... -14.69387939   0.56332146
  -30.50911947]
 [ 13.17713346   5.94841034   7.8752476  ... -14.44014814   4.78049865
  -27.42996837]
 [ 12.5966762    6.01161572   8.95491981 ...  -6.80208021  11.36885841
  -15.51688962]]","[[13.03162321 14.57863683 14.09303859 ... 13.68827572 12.27286357
  11.73759582]
 [12.43489585 14.06426855 13.72514198 ... 13.12917313 11.44550197
  11.2081582 ]
 [12.63170409 14.35433653 13.96918818 ... 13.61626636 11.80581405
  11.61032125]
 ...
 [11.79338144 12.50413348 11.03780505 ... 10.15003905  8.95223135
   7.79841989]
 [11.14931335 11.69835051 10.15898234 ...  9.68072693  8.51926484
   7.05950839]
 [11.22509868 10.83147237  8.31751425 ...  8.99039502  7.83074526
   6.47854874]]",0,2.094498662566044,9.901284929843166
15,44100,"[[ 14.98833074   4.91866091   3.53990719 ... -13.49787305  -5.8384243
  -11.84307074]
 [ 15.14861644  15.54881609  12.41029187 ...  -7.06488541   8.61946581
  -18.32075468]
 [ 15.15654794  16.79645556  10.1564454  ...  -5.20491158  -1.48373925
  -19.84129362]
 ...
 [ 16.22102866 -11.06257371 -42.00103471 ...  19.34754709  15.88229101
    2.06227262]
 [ 15.9667096   -2.34126546 -32.10554942 ...   5.35619863   7.0698611
   -1.63435122]
 [ 15.46824143 -15.00658511 -41.88593042 ...  12.03249232  19.73876744
    9.49093802]]","[[12.78852086 14.18495466 11.89286794 ... 10.5357173  10.40662588
   9.52182186]
 [13.45474977 14.31367265 12.45771946 ...  9.06178388  9.64784494
   9.35880671]
 [13.13251857 14.46539651 12.48776027 ...  8.82006151  8.82342433
   8.74256694]
 ...
 [ 6.23992668  5.94639447  6.06780594 ...  9.06643234 11.44391283
  12.59857386]
 [ 7.77749798  8.9422995   8.64436511 ...  9.53456981 11.31600666
  12.38040605]
 [ 5.41994965  4.92587004  5.21737615 ...  9.48630681 10.94093627
  11.8633153 ]]",0,2.965319556016326,8.765251932502636
16,44100,"[[ 15.44517636   3.4165574    3.64952143 ... -10.619708    -1.70447031
   -6.49105594]
 [ 15.40553318  15.75986246  17.19256683 ...  -9.03917029   9.49949898
   -2.21477779]
 [ 14.87407958  12.37013789  21.77532131 ... -14.59939849   3.91097098
  -17.84933524]
 ...
 [ 12.78860846  10.00579128  16.04171389 ... -11.88853931  -0.16782786
   -6.78843164]
 [ 12.49974462   6.71297644  14.80039544 ...  -9.23812039   1.83622056
   -5.31577582]
 [ 12.25468128   8.73395582  13.68576725 ...   0.56214104   4.18091927
   -7.40470776]]","[[12.84313194 14.72159397 13.10380383 ... 11.15086342 10.59355258
   9.70603112]
 [13.52590846 14.89077927 13.65449326 ...  8.59068439  7.09145392
   7.78386529]
 [12.65806153 14.54370895 12.69938323 ...  8.68067747  6.67071724
   6.26469856]
 ...
 [11.27804452 12.13741146 10.57346133 ...  7.84948809  6.32769188
   5.56783308]
 [11.22223017 11.777405   10.10295988 ...  7.6598232   6.13948272
   5.15624247]
 [11.19421527 11.25345395  9.68641339 ...  7.37763901  5.96832392
   5.15541919]]",0,2.7325794096696803,9.418228041591659
17,48000,"[[ 11.69027022  -1.36712119   0.04424029 ...   5.52657196  -0.15527544
   -1.60294054]
 [ 11.41560586   2.15869839   2.92848861 ...  10.63320837  -1.79963728
    6.09451242]
 [ 11.70276284   3.20439141   3.30089136 ...   5.37513123  -2.22235884
    8.48815313]
 ...
 [ 17.64065819   2.53234855 -35.19315434 ...  27.82473069 -16.04940621
    7.038202  ]
 [ 17.94646784   7.89637427 -33.17399692 ...  32.04653452 -22.10658669
   15.33937064]
 [ 17.73054477   2.48917675 -33.33016283 ...  25.55285961 -16.70804004
    7.71363831]]","[[ 7.95293628  8.07985133  7.39304311 ...  7.45491365  7.09250604
   6.02664931]
 [ 8.47347638  7.04367509  7.39203471 ...  6.28750015  6.08328691
   5.3432089 ]
 [ 8.17645916  7.71635017  7.57285937 ...  6.31475855  6.01737961
   5.37028165]
 ...
 [ 9.26937283  8.80003982  9.18681786 ...  7.94653312 11.06168023
  14.07333698]
 [10.91283544  9.35677409  9.55431371 ...  7.51286993 10.86079842
  14.38640454]
 [ 9.79665621  8.86610058  9.23358327 ...  8.03347569 10.74782945
  14.14159061]]",0,1.6905291094569335,12.097969781909752
18,48000,"[[ 18.37630739  17.5220585  -15.90673286 ...   4.00156491 -24.58100619
   -2.89617098]
 [ 18.39170849  22.62270955 -22.36971606 ...  18.19725563 -21.78646136
    3.51643876]
 [ 18.30800232  14.52969073 -24.44769845 ...  17.25034808 -10.51210224
    3.69560975]
 ...
 [ 15.04011075  31.16672556  21.61923503 ...  25.38298283   1.99988802
    8.9190897 ]
 [ 14.68430533  28.72776676  20.84883085 ...  14.67529433   3.00556843
   13.77137231]
 [ 13.95265867  23.31801339  14.09742585 ...   7.106851     1.48927939
   11.94849279]]","[[10.72600669 15.47250125 15.71367834 ... 10.98290065 13.14924121
  14.2273079 ]
 [10.21785884 13.68262515 14.76627269 ...  9.01450986 12.60139904
  14.43619511]
 [10.6599581  12.5199173  13.01327227 ...  9.7965202  12.59158863
  14.48916003]
 ...
 [13.66338335 13.31881488 13.32497304 ...  6.46670449  5.15867284
   8.50064073]
 [13.33490174 12.98906702 12.57725265 ...  6.46448738  5.54335662
   7.26418025]
 [12.31552684 11.96688463 12.29905668 ...  6.99315015  6.36756819
   7.13345256]]",0,3.3632265129201486,11.527525072601755
19,48000,"[[ 10.31028587   0.87921328  -0.56262361 ...  -2.65302734  -7.39714108
    3.07657186]
 [ 10.06908631   3.09756627   1.40993191 ...   3.32153067  -7.51143609
   -1.01278849]
 [ 10.17358346   2.68362332   1.64296504 ...   5.07802291  -8.42795415
   -1.25009782]
 ...
 [ 10.51335713   4.01862192   0.25979058 ...   4.88741084 -12.09446275
    5.36382804]
 [ 10.49382037   2.74892473  -0.05721647 ...   5.69223549  -9.25166831
    6.01436558]
 [ 10.46513759   4.55652817   2.60921212 ...   5.10024793  -7.26113887
    7.76494944]]","[[6.05951383 6.60871557 7.25198996 ... 6.41540448 5.65385807 5.14230543]
 [6.21257042 7.16784903 7.18409003 ... 6.26167853 5.04867978 5.13322368]
 [6.01545739 7.19808863 6.79146244 ... 6.49714456 5.12406722 5.16682957]
 ...
 [6.92122791 7.6764263  7.19494779 ... 6.38281483 5.15277461 5.8324791 ]
 [6.37382618 7.40618849 6.74112709 ... 6.32512901 5.31286734 5.77146575]
 [7.00455295 7.10798952 7.1759356  ... 6.30647491 5.18000892 5.5017327 ]]",0,3.0690916478716583,12.102142105936975
20,48000,"[[12.05769814  2.03247383  5.69643836 ...  2.04414748  0.62762097
   1.41860394]
 [12.75602797  4.71505399  8.78710105 ...  6.92802482  4.32884331
   9.44438199]
 [13.15205487  3.30885673  7.12009556 ...  3.42206541  1.98639681
   8.65935812]
 ...
 [11.01416308  3.30807926  5.13550039 ...  1.63712607 -1.72722805
   5.99690554]
 [11.04691423  5.32415827  8.21139475 ...  0.54836663 -2.31443877
   4.8073318 ]
 [10.70969853  5.20944934  8.52291786 ... -2.65718493 -4.64161621
   2.92957786]]","[[9.09142784 8.31436287 8.12794467 ... 7.05075388 6.50544723 5.62542077]
 [9.0030988  7.96417202 7.39398868 ... 6.33667965 5.56296512 4.90380756]
 [8.39375237 7.80126531 7.05587812 ... 6.3979483  5.36664978 4.79483962]
 ...
 [7.34112418 7.03582801 7.22923912 ... 6.34257569 5.20304633 4.74109587]
 [8.24702166 8.47598568 8.27442662 ... 6.27089443 5.16759542 4.8099122 ]
 [7.98800665 8.46941602 8.20923057 ... 6.31513781 5.22898967 4.83541234]]",0,2.2576149041788134,11.3397241061219
21,48000,"[[ 16.7466816    5.90425972  -4.12163453 ...   0.77099788  -3.3414091
   -5.38553931]
 [ 17.65076253  39.6414957    6.64848647 ...  13.89472634 -18.13249601
   12.28160148]
 [ 19.70885601  36.33445651  11.65315316 ...  11.62770939  -4.40935311
    3.92903413]
 ...
 [ 14.99516804 -11.13795091 -29.54338895 ...  14.61085263   0.17398546
   -1.40467706]
 [ 15.40326087 -13.39885442 -33.54768907 ...  12.08860963  -7.24695634
   -7.11506913]
 [ 15.0413824   -6.02034055 -30.92062587 ...  13.11598941 -14.21444549
   -3.06177264]]","[[12.88683997 13.35491915 13.34448333 ... 12.54615319 12.05977345
  11.82974057]
 [14.84675725 16.27777343 15.81183239 ...  6.95262729  8.14405148
  11.54427613]
 [16.39793353 18.19660547 17.64458446 ... 10.12938403 10.1971704
  12.84504885]
 ...
 [ 8.08735311  6.97591844  7.81591663 ... 10.04984442 11.51686935
  11.16138041]
 [ 6.16851507  6.84184758  8.14880236 ... 10.11540379 11.78652438
  11.66082597]
 [ 7.41330569  8.1024682   8.15497442 ...  8.95959259 11.00910098
  11.39503954]]",0,3.815796317261288,11.473577916405024
22,48000,"[[ 10.49918097   1.60329296   2.89972343 ...   0.60028774  -3.41614554
    3.06472969]
 [ 10.26795771   3.36000261   4.77592197 ...  -3.0118648   -7.13635986
    3.7533981 ]
 [ 10.34122848   4.25332759   6.27362175 ...  -0.97701027  -7.63696234
   -2.00727966]
 ...
 [ 19.1142525   -1.31250096 -42.03848711 ...  24.60719118 -20.18062356
   -1.82994708]
 [ 18.5768773  -10.04220162 -45.49317595 ...   7.09054882 -13.60565185
    2.44836461]
 [ 18.09756011  -2.36924717 -45.12144167 ...  15.61124547 -10.58815797
   11.95581471]]","[[ 6.60767382  6.90540668  7.5525118  ...  6.70132862  5.67846112
   5.20960606]
 [ 6.46001467  7.31619202  7.59349151 ...  6.2384181   5.28597125
   4.82271659]
 [ 7.21139555  7.92321679  8.00939958 ...  6.46202059  5.32667463
   4.87261355]
 ...
 [ 8.9300127   9.69597628  9.51708488 ...  9.8020858  12.9072314
  15.27350388]
 [ 6.57613098  8.29198557  8.64521364 ... 10.91582651 12.86635125
  14.84236551]
 [ 8.22901979  8.28468375  8.40298375 ...  9.16593913 12.60053793
  14.36129759]]",0,3.1848104026468924,12.470426902411907
