,rates,mfcc,filter_bank,fraud,mfcc_mean,fbank_mean
88,22050,"[[  8.94970604 -13.75605368  -2.46503701 ... -13.50409075   0.47249474
   -5.36018687]
 [  9.68426312 -12.5880786   -3.15042373 ... -13.38181024   4.35236859
    2.87619093]
 [ 10.58448391  -8.26070805   0.79462266 ... -23.35962469  -1.45034129
    5.43928081]
 ...
 [  9.93480136 -12.95657448  -3.31164466 ...  -6.60738836  -9.8840779
   -0.05897448]
 [  9.81977433 -12.12824434  -3.95905107 ...  -4.6017573  -11.08373026
    0.80983084]
 [  9.02751628 -13.4424842   -2.67949404 ...  -1.68449241  -8.90759181
    1.95684243]]","[[2.42200127 4.69120002 4.59692304 ... 6.41083699 5.8595731  5.99439151]
 [4.19281409 5.42433236 5.2366029  ... 6.49182413 5.96979428 6.16082051]
 [5.6050415  7.47019515 7.75238083 ... 6.83714861 6.44743779 6.75071415]
 ...
 [3.57956323 5.20214014 5.37493096 ... 6.80163943 7.31175681 7.78706659]
 [3.61549632 5.16001404 5.31766752 ... 6.72449165 7.28191857 7.5585047 ]
 [3.19156912 4.09160547 4.14958308 ... 5.98927121 6.69768794 7.15199105]]",1,-2.817841773086762,12.96027065906506
89,22050,"[[  8.17695084 -10.84384302  -2.92229148 ...  -8.2834664   -7.68291368
    0.09147069]
 [ 10.19718624  -6.02236624 -10.05697118 ... -13.14150082  -1.03687321
    0.6182187 ]
 [ 11.76916237  -2.17121287  -4.37477395 ... -10.93421238  -1.72921649
    5.86321081]
 ...
 [ 11.50250413 -25.95717909  -3.20328332 ...  -6.47115618  -7.95473726
    0.13576971]
 [ 11.4609148  -26.44975968  -1.22972697 ...  -4.63975049  -6.09682824
   -1.12336898]
 [ 11.02044982 -26.89044686  -3.3411627  ...  -6.80106734  -7.93717583
   -5.77643734]]","[[2.25814282 4.34036579 3.74836579 ... 5.185511   5.38075402 5.52903742]
 [3.35349134 5.87620777 6.28865848 ... 6.05147266 6.41705282 6.37334866]
 [7.33996949 8.09735126 8.58005217 ... 7.187699   7.67110827 8.11881554]
 ...
 [2.08903049 4.1733724  4.16360657 ... 8.36173203 8.87444075 9.59556448]
 [2.44014465 4.09004841 4.06234286 ... 8.37979948 8.83738308 9.66211226]
 [1.2786593  3.49208864 3.7700928  ... 7.86040207 8.54107349 8.99617828]]",1,-2.8937528959754557,12.687122847659365
90,22050,"[[  8.30091805  -6.43390737  -5.58805918 ... -12.16313801   1.39826984
    5.70154287]
 [  9.51510463   0.896779    -3.27373496 ... -22.08081174  -1.68321025
    7.75913766]
 [ 12.57341509  19.33217551  -2.46512098 ... -10.22017288   1.12737114
    8.0313147 ]
 ...
 [ 10.52211223 -18.34562128  -3.24919392 ...  -4.09196659  -9.03172542
   -1.62414501]
 [ 10.40647941 -19.73061776  -1.76689087 ...  -2.75776471 -10.56542766
    0.40286217]
 [  9.9459193  -19.52769636  -1.1700842  ...  -3.74265122 -11.76780548
    3.3001469 ]]","[[ 3.31226886  4.68710324  4.1015952  ...  5.06923835  4.84534161
   5.15571687]
 [ 5.445662    7.08688629  6.93461964 ...  5.54002134  5.20439473
   5.58354983]
 [ 9.91154453 10.49410036 10.27221361 ...  5.94093322  5.86213735
   6.2926298 ]
 ...
 [ 2.32366381  4.8262089   4.76357511 ...  7.46322015  8.02406648
   8.35810525]
 [ 2.35290119  4.4826728   4.43144224 ...  7.40340457  8.14089536
   8.37849111]
 [ 2.01765292  3.88118519  4.06078094 ...  6.87808774  7.78646037
   7.89734355]]",1,-3.285534779057,12.836834332131561
91,22050,"[[ 7.73452385e+00 -1.20687029e+01 -1.51616704e+00 ... -1.06843802e+01
  -2.29892513e+00 -2.75426911e+00]
 [ 9.23790214e+00 -6.42036435e+00 -7.00448506e+00 ... -1.46824456e+01
  -6.82149622e+00 -1.88391493e-01]
 [ 1.04852299e+01 -2.96631747e+00 -3.44199674e+00 ... -6.96286274e+00
   2.97065272e+00  2.22071545e+00]
 ...
 [ 1.13014488e+01 -2.46839122e+01  2.46935978e-02 ... -7.19239590e+00
  -1.02902677e+01  1.40407121e+00]
 [ 1.11954029e+01 -2.35967802e+01 -1.68309618e-01 ... -7.16451220e+00
  -1.16650928e+01  6.93741033e-01]
 [ 1.12134055e+01 -2.58181424e+01 -3.68506723e-01 ... -6.26506835e+00
  -1.21869549e+01  5.94454648e-01]]","[[1.85240461 3.75818995 3.1055325  ... 4.90023726 5.00155621 5.17003279]
 [2.60446479 5.31540132 5.67088742 ... 5.45781639 5.65017774 5.7615369 ]
 [6.97834656 6.96129333 6.95640152 ... 6.23371417 6.67886041 7.0299716 ]
 ...
 [2.8500856  4.82913879 4.21114744 ... 8.03194515 9.28584993 9.63125845]
 [2.70337282 5.00583492 4.4801726  ... 7.93783304 8.93066529 9.44670309]
 [2.33632682 4.53536486 4.2381261  ... 8.00791923 8.91764584 9.4420174 ]]",1,-2.8594230839270476,13.017721386085084
92,22050,"[[ 10.22449777  -5.77941078  -7.90172073 ...  -3.62263934  -1.63472529
   -3.9857304 ]
 [ 13.22593112   5.09925376 -15.97414456 ... -11.12813345  -4.43384104
   -5.58790352]
 [ 14.58949771   6.81949529 -15.05325266 ... -14.24820704  -0.14693307
   -7.89343345]
 ...
 [ 10.68961693 -11.56930698  -5.45304665 ...  -5.36815298  -8.78224543
    0.31067198]
 [ 10.65785456 -12.87156428  -4.45618092 ...  -7.05450259  -9.85303203
   -0.06081968]
 [ 10.20163372 -13.36510835  -4.04140288 ...  -4.72022749  -9.01177977
   -0.96650293]]","[[ 4.87997286  6.21315154  6.07837569 ...  6.90220138  6.67536904
   6.62742604]
 [ 7.06921671  9.4711967  10.11816639 ...  7.7838079   7.40488214
   7.29331104]
 [ 9.24198235 10.76527449 11.67050224 ...  8.99784966  8.75436761
   8.59803983]
 ...
 [ 4.16271902  5.8253057   5.92336394 ...  7.67597478  8.15626985
   8.31237882]
 [ 3.91970111  5.74696831  5.77221534 ...  7.660632    8.23549799
   8.41585739]
 [ 3.3590473   5.16754296  5.27433439 ...  6.88949495  7.91131173
   8.18720611]]",1,-3.797703156072722,12.82430123385746
93,22050,"[[ 11.36224801 -20.84193852 -13.82406602 ...   3.38507604   1.49537552
    5.40931106]
 [ 13.39167103 -29.92595635 -23.67058415 ...  -1.61775556   7.12050518
    3.89535629]
 [ 15.5788724  -40.64318406 -24.36314668 ... -11.65494683   0.1510997
   -4.82736761]
 ...
 [  9.9657522  -11.52982769  -3.87070616 ...  -8.99158415  -9.31254553
   -2.07978055]
 [  9.71359793 -11.42998755  -3.7864397  ...  -6.31879403  -9.14678064
   -3.15695901]
 [  9.24734121 -10.30035471  -4.84240077 ...  -0.30295197 -10.58822301
   -0.85545646]]","[[ 4.05236332  4.15614888  4.26361971 ...  7.68239106  7.02689017
   7.231457  ]
 [ 3.81447983  4.270173    4.10229452 ...  9.30749249  8.46103505
   8.36224296]
 [ 4.16945493  4.28352404  5.18519233 ... 11.40369652 10.95128878
  10.80008223]
 ...
 [ 2.84101011  5.52202521  5.24620471 ...  6.77066744  7.53514393
   7.70849134]
 [ 2.8150707   5.24302883  5.00680872 ...  6.64565009  7.22670011
   7.40349168]
 [ 3.01775307  4.69374242  4.64759483 ...  5.75451651  6.63505371
   6.82618429]]",1,-2.4626457322489945,12.94018767508316
94,22050,"[[  8.00901503 -15.95177877  -3.09005838 ... -10.45489201  -4.3011317
   -0.09171082]
 [  8.95902958 -10.91808069  -2.9507763  ... -14.55485652  -2.79096208
    1.84903323]
 [ 11.86676073  -0.15597613 -14.15235617 ...  -2.49787093   3.02371239
   -3.20788876]
 ...
 [ 10.60075822 -16.24869367  -2.85941606 ...  -6.92546924 -11.45183012
   -1.52043889]
 [ 10.63668906 -16.44464867  -2.12719501 ...  -3.28462504  -9.56121015
   -0.33868583]
 [ 10.37747395 -16.768187    -1.82062278 ...  -4.27987143 -11.01404224
    2.08829762]]","[[1.13739841 3.25333964 2.79424272 ... 5.67448113 5.08529152 5.23684158]
 [3.45424982 4.85302582 5.00135517 ... 6.17961143 5.38279226 5.52136903]
 [7.30836022 7.83217537 7.69432016 ... 7.30329915 7.40777099 7.19775336]
 ...
 [2.74223711 5.54558882 5.27774286 ... 7.52922109 8.23737357 8.67517269]
 [3.24419194 5.57050487 5.00476175 ... 7.53887561 8.22549695 8.66161028]
 [3.07269651 5.20845566 4.85338356 ... 7.26102835 8.08865918 8.44214124]]",1,-3.24448963705221,12.650525752122014
95,22050,"[[ 9.27191977e+00 -4.30234637e+00 -8.92100579e+00 ... -5.14104041e+00
  -2.08281125e+00  6.09251341e-01]
 [ 1.36603244e+01  1.39287695e+01 -2.00477912e+01 ... -2.27694561e+01
  -1.25977370e+00 -4.25982425e+00]
 [ 1.51165807e+01  1.44321950e+01 -2.13840148e+01 ... -2.06913941e+01
  -1.00163076e-03 -4.46442671e+00]
 ...
 [ 9.74768586e+00 -1.32843363e+01 -1.91640103e+00 ... -8.63488019e+00
  -8.55889936e+00  7.83388065e-01]
 [ 9.77109196e+00 -1.33771825e+01 -2.24770424e+00 ... -8.58799717e+00
  -1.14780817e+01  1.80799965e+00]
 [ 9.26329226e+00 -1.45768645e+01 -2.03820373e+00 ... -8.70576366e+00
  -9.83987624e+00  3.06243117e+00]]","[[ 4.48115844  5.07510413  4.48830926 ...  5.74719461  5.41938489
   5.53284086]
 [ 7.2554356   9.40746068  9.84696694 ...  6.9870903   6.72449674
   6.53801133]
 [ 9.17486735 10.81088001 11.39077607 ...  8.14241537  7.95225932
   8.14550464]
 ...
 [ 2.57184774  4.93707046  4.76543814 ...  6.86412208  7.12561114
   7.699237  ]
 [ 2.50953433  5.06222572  4.81486022 ...  6.66384386  7.15717124
   7.61380713]
 [ 2.17494853  4.1977317   4.18579372 ...  6.09345888  6.7857987
   7.14756384]]",1,-3.151965287483279,12.47856606197558
96,22050,"[[ 8.08840999e+00 -1.14781183e+01 -2.22546149e+00 ... -9.56959096e+00
  -5.60247213e+00  1.13895623e-03]
 [ 1.02700599e+01 -4.08899133e+00 -1.07956432e+01 ... -2.47969019e+00
  -8.91022894e+00  6.78463874e+00]
 [ 1.30264965e+01  2.49924066e+00 -8.03820881e+00 ... -2.01901245e+01
  -4.33117744e+00  2.61612400e+00]
 ...
 [ 9.25978735e+00 -1.50167091e+01  4.60601190e-01 ... -1.21235909e+01
  -1.12995456e+01 -2.63126472e+00]
 [ 9.32337047e+00 -1.58504587e+01  9.51925344e-01 ... -1.41171559e+01
  -1.13725822e+01 -2.83605378e+00]
 [ 9.26419476e+00 -1.65762563e+01  2.96016103e+00 ... -1.50175394e+01
  -1.10313076e+01 -1.62791859e+00]]","[[ 2.43960647  4.14070458  3.54978289 ...  5.25627901  5.21679617
   5.43415022]
 [ 5.38720108  6.11224115  6.08002776 ...  5.82613413  6.13846734
   6.33293132]
 [ 7.25077973  9.65442174 10.67523041 ...  7.59883523  7.70881514
   8.06119226]
 ...
 [ 1.54133173  5.15884615  4.70212908 ...  6.21106087  6.957885
   7.20307421]
 [ 1.21780788  5.08683305  4.68015387 ...  6.51139662  6.97271901
   7.46406526]
 [ 1.49842743  4.89312034  4.51569599 ...  6.68304645  7.15975524
   7.55889779]]",1,-3.0271892587881633,12.867744583485727
97,22050,"[[  7.82927248 -11.56027542  -1.81554248 ...  -9.38794943  -3.75770442
   -3.30403026]
 [  9.55980713  -4.93803036  -6.57312285 ... -20.21074544  -3.69726422
    0.03076386]
 [ 10.96058657  -3.16275447  -3.40488322 ... -12.01747335   1.12289325
    6.41805932]
 ...
 [ 10.48629443 -12.8799386   -3.52473562 ...  -4.49391719  -9.81576148
   -0.1198441 ]
 [ 10.38780135 -12.77022229  -3.65033696 ...  -5.65575191 -12.59526455
   -0.72862078]
 [  9.92754507 -13.65540474  -2.86056913 ...  -3.4222456  -14.24057061
    1.0750891 ]]","[[2.11926538 4.04359879 3.27690625 ... 5.05659498 4.98846222 5.16169427]
 [3.43732821 5.79378509 6.17652342 ... 5.74721218 5.72488494 5.70693207]
 [7.43731908 7.36239154 7.52596508 ... 6.91137106 6.93548281 7.28761278]
 ...
 [4.1024874  5.83191966 5.61164327 ... 6.91786224 7.9746822  8.36837837]
 [3.73992167 5.92716655 5.59480872 ... 7.03791935 7.625624   8.25407663]
 [3.30968391 5.19849805 5.07558171 ... 6.56529971 7.08565796 7.89311486]]",1,-2.877916710855823,12.96492356365907
98,22050,"[[  8.23449685 -10.68391136  -3.4223706  ... -10.91688263  -3.68445673
   -1.43545014]
 [ 10.20613765  -3.72994339  -7.0424151  ... -11.28484515   1.17991925
    6.41798288]
 [ 12.52980893   1.95876644  -1.35600524 ... -27.22525455  -7.24206558
    6.32525533]
 ...
 [ 10.05464395 -14.15168301  -4.25921201 ... -10.58854523 -13.96767121
   -0.60448777]
 [  9.9674777  -13.49243412  -3.14389212 ...  -7.03173283  -9.00239408
    0.43288114]
 [  9.72114022 -13.93566621  -3.91601597 ...  -8.96263418 -12.9861871
    2.54346333]]","[[ 2.47143413  4.34091116  3.83469401 ...  5.10058223  5.24937882
   5.37619518]
 [ 5.57619074  6.34085665  6.42265936 ...  6.13105141  6.10493613
   6.11094354]
 [ 7.34388906  9.78754962 10.75975072 ...  7.26449115  7.49648633
   7.69836059]
 ...
 [ 1.92435266  5.31225832  5.08039072 ...  6.51295503  7.90319253
   8.1187882 ]
 [ 2.87041797  5.29423859  4.77336734 ...  6.87480687  7.50382392
   7.84252287]
 [ 2.42199856  4.90253944  4.6920974  ...  6.8131986   7.13334934
   7.44642624]]",1,-3.4320394203946556,13.343970516156952
99,22050,"[[  7.97297577 -15.60037407  -3.03202472 ... -10.78236643  -3.80679105
    0.97900078]
 [  9.04321091  -9.74473435  -3.02723335 ... -13.35896656  -4.61532063
    2.42317357]
 [ 10.36333533  -6.00574308  -2.02811537 ...  -9.38140185   3.33493795
    9.37774102]
 ...
 [  8.95770379 -11.66329187  -2.25485127 ...  -5.79662171 -12.75324098
    3.12861133]
 [  8.74434681 -12.20557695  -1.04495363 ...  -7.20889178 -12.14202979
    2.24255177]
 [  7.88721686 -13.23367817   0.5556805  ...  -7.02976474  -8.41472645
    3.51934167]]","[[1.35233176 3.23477747 2.79130173 ... 5.64060082 4.99285866 5.14416213]
 [3.73012497 5.08681398 5.30694794 ... 5.92553659 5.39815921 5.72524635]
 [7.0702349  6.49417394 6.56630922 ... 6.74904234 6.43632744 6.82377087]
 ...
 [2.19387414 4.42165353 4.15449365 ... 5.48187288 6.8195472  7.06198693]
 [2.26955121 4.20870419 4.03913267 ... 5.67610218 6.55326025 6.81229301]
 [1.86347635 3.06580601 2.91594018 ... 5.12410664 5.58757147 5.83238455]]",1,-2.661343731711337,12.166235741372349
100,22050,"[[ 9.51995847e+00 -1.22756885e+01 -1.14301957e+01 ...  3.22252838e+00
   6.01170253e-03 -8.59313748e+00]
 [ 1.00501853e+01 -1.31721412e+01 -1.25083653e+01 ...  6.28755363e+00
   4.20864510e-02 -8.61626102e+00]
 [ 1.11808834e+01 -1.07581139e+01 -1.48023927e+01 ...  6.64143239e+00
  -2.46550227e-01 -9.52380613e+00]
 ...
 [ 9.58202396e+00 -2.10485354e+01 -1.36798772e+01 ...  7.11173703e+00
   1.10972737e+00 -3.62468190e+00]
 [ 9.46759450e+00 -2.28320663e+01 -1.23221608e+01 ...  7.35249730e+00
   1.69232888e+00 -3.02319699e+00]
 [ 8.84532648e+00 -2.28694045e+01 -1.14760515e+01 ...  7.59717608e+00
   4.70285755e+00 -3.45313556e+00]]","[[2.61697602 4.518222   3.68834993 ... 6.6868823  6.88897519 7.04463344]
 [2.68289559 5.09431348 4.08440484 ... 7.10212578 7.29780805 7.39173396]
 [3.49631544 6.15562328 5.41339846 ... 7.82713551 8.19467382 8.48857116]
 ...
 [0.61067852 1.54446929 2.32348985 ... 6.96903919 7.44389374 7.68911026]
 [0.48264524 1.22114979 1.84644331 ... 6.88662183 7.54386862 7.71385695]
 [0.24013434 0.80548299 1.08086112 ... 6.52204863 7.00449152 7.03949368]]",1,-1.6108365031004916,12.499766393206366
101,22050,"[[ 1.44595700e+01 -3.11541385e+01 -5.14330000e+00 ...  1.86076944e+01
  -2.50937436e+00 -5.63691040e+00]
 [ 1.59531969e+01 -3.77715531e+01 -7.49929881e+00 ...  1.86233471e+01
  -3.81206528e-01 -5.09459707e+00]
 [ 1.76310422e+01 -4.62141175e+01 -5.82291111e+00 ...  2.10829400e+01
   4.94030145e+00 -6.95204727e+00]
 ...
 [ 9.51987077e+00 -2.22264661e+01 -1.49667606e+01 ...  1.42729740e+01
   7.64256320e+00 -4.13786490e+00]
 [ 9.60013809e+00 -2.28734370e+01 -1.51489714e+01 ...  1.20799443e+01
   5.43716973e+00 -2.50708199e+00]
 [ 9.02778579e+00 -2.03010469e+01 -9.22166584e+00 ...  1.21642101e+01
   4.82774444e+00 -2.30844877e-02]]","[[ 4.51480581  4.52849116  5.64316729 ... 12.21781036 12.61153557
  12.7705739 ]
 [ 5.37851433  5.24931426  5.21128254 ... 13.79025519 14.09835287
  14.2440631 ]
 [ 4.6541359   4.42910933  5.27792931 ... 15.52484224 15.99858411
  16.25876339]
 ...
 [ 0.56148485  0.68675827  1.73073979 ...  6.73865421  7.37810922
   7.56440415]
 [ 0.39706403  1.08365882  1.64271334 ...  6.83514133  7.34253567
   7.6352528 ]
 [ 1.70262265  1.76472506  2.04501317 ...  6.21288555  6.81611738
   7.13441418]]",1,-1.5142177811903943,11.326065502328145
102,22050,"[[  9.61159748 -12.57856392 -11.17850037 ...   6.45685883   2.298113
   -8.29409101]
 [  9.95971412 -14.4647543  -11.78029626 ...   5.63908639   1.23668089
   -7.02700347]
 [ 11.23042273 -13.64890961 -14.46943587 ...   5.30898066   0.65097869
  -11.61165978]
 ...
 [  9.61983653 -16.31250841 -20.82533878 ...  11.42553365   0.95763566
   -3.4026341 ]
 [  9.40333971 -16.82395523 -19.85184169 ...  13.89103502   0.77998828
   -4.42649981]
 [  9.05177923 -18.05553737 -20.41000749 ...  11.909542     0.70944589
   -4.87204063]]","[[ 2.08049383  4.53217098  3.49854695 ...  6.76247473  7.05649861
   7.04711906]
 [ 2.36044068  4.75863905  3.65060455 ...  7.16049458  7.39621972
   7.42354421]
 [ 2.83589334  5.87358042  5.36765098 ...  8.0941353   8.45906427
   8.69892278]
 ...
 [ 0.87494548  1.5475516   2.45161301 ...  6.31275164  6.54433289
   6.71761126]
 [ 0.76426619  1.61032382  2.21404919 ...  6.10967132  6.40589462
   6.79444415]
 [-0.22276905  1.02182163  1.70387204 ...  5.75806074  6.20886898
   6.68633137]]",1,-1.403784034031898,11.735672365954258
103,22050,"[[  8.58990861 -13.46449497 -12.91625436 ...   7.15010959   1.80100493
   -6.03474279]
 [  9.35972806 -12.03591928 -15.07703371 ...   2.61160568  -3.57596295
   -3.73862455]
 [  9.84519504  -9.79818023 -11.24737117 ...   8.90014004   5.90476289
   -2.60987606]
 ...
 [  9.7539352  -16.77829033 -15.21160546 ...   7.47584111   1.59546299
   -3.48684695]
 [  9.52638897 -18.69668871 -14.75262935 ...   9.9851177    1.71245212
   -1.90641761]
 [  8.95170624 -19.87256959 -14.98955131 ...   7.25817724   3.92588537
   -2.4571014 ]]","[[ 0.22311806  2.72443563  2.28963982 ...  5.36665549  6.05687582
   6.43452016]
 [ 0.79631798  3.73776259  3.02160412 ...  5.97014325  6.6704283
   6.89062879]
 [ 3.53556699  4.95658896  3.91924046 ...  6.5616695   6.98679873
   7.36673681]
 ...
 [ 0.8120491   2.32409103  2.9562714  ...  6.74870209  7.12481667
   7.61088632]
 [ 0.5044934   1.53184485  2.28124949 ...  6.67889473  7.08697253
   7.62323793]
 [-0.27292973  0.43004183  1.81561629 ...  6.20879497  6.59063045
   7.11224565]]",1,-1.650841160593209,12.12386391903699
104,22050,"[[  9.21656999 -13.42137302 -11.81037921 ...  12.03249252   1.30928395
   -9.86685838]
 [  9.64057858 -14.62932009 -12.49946617 ...   6.46833047   0.40139023
   -8.52631763]
 [ 10.63602363 -13.69734878 -14.50589839 ...   8.46203756  -1.67939695
  -11.97515671]
 ...
 [  9.66825373 -20.82621035 -14.08080484 ...  10.83923524   1.31181468
   -2.63475802]
 [  9.72532931 -20.61156597 -13.38127775 ...  12.004299     2.55214075
   -3.86058967]
 [  9.43172054 -23.06160199 -14.24005235 ...  10.80869777   2.14768653
   -6.67026305]]","[[1.47641463 3.67134851 2.8651877  ... 6.22710619 6.68904375 7.01059934]
 [1.70140434 4.1732097  3.28247209 ... 6.70364233 7.06113652 7.34709161]
 [2.11045066 5.20459899 4.54708712 ... 7.38690195 7.82687176 8.15453619]
 ...
 [1.08924566 1.90445783 2.47675019 ... 6.61774667 7.39428549 7.43370729]
 [1.69161174 2.07080306 2.5765658  ... 6.80855878 7.5003419  7.51013668]
 [0.49894953 1.52986377 1.88443631 ... 6.69942275 7.21934208 7.23083792]]",1,-2.067081620924719,11.635344128120172
105,22050,"[[  9.58016929 -11.29775695 -11.92328073 ...  10.6151774    0.05198035
   -7.07810644]
 [ 10.03163369 -13.20700197 -13.76230254 ...  10.0095125   -0.99256313
   -7.6185235 ]
 [ 11.43962181 -11.39346329 -15.71165032 ...  11.21136473  -1.95949688
  -10.84456371]
 ...
 [  9.60655217 -17.36587253 -14.56699003 ...  12.14130676   5.77937326
   -3.67663689]
 [  9.49963676 -14.84788561 -10.96443635 ...  14.53188952   5.22983257
   -3.60750502]
 [  8.83968309 -20.03497295 -15.26540656 ...  10.11889967   2.99864573
   -4.08691237]]","[[ 2.23698495  4.58637877  3.53232866 ...  6.38200888  6.69044473
   7.02137527]
 [ 2.38783416  4.79214996  3.74014365 ...  6.8198779   7.14021252
   7.43289772]
 [ 2.93372629  5.83465263  5.42660951 ...  7.86492491  8.35434135
   8.91750881]
 ...
 [ 1.31750398  2.04630321  2.64958684 ...  6.60261777  7.18813594
   7.53089554]
 [ 2.92405045  3.05800565  3.27594015 ...  6.47048057  6.90543693
   7.35533117]
 [-0.16331884  1.13190776  1.55907513 ...  6.10426645  6.48884486
   6.77723254]]",1,-1.3372729515151085,12.185112910986602
106,22050,"[[ 11.02536654 -14.92570637 -21.45344688 ...   8.36053205   0.85441231
   -9.51894808]
 [ 13.86191024 -17.52629489 -24.27409308 ...   3.07122898  -3.42933893
   -3.80034038]
 [ 15.58625147 -25.85411014 -26.61589967 ...   9.87391612   7.39507038
   -6.30338072]
 ...
 [  9.59529844 -16.81905689 -15.48419423 ...  13.82240921   6.42192832
   -3.7418132 ]
 [  9.62437716 -17.74299414 -15.51103995 ...  12.49290199   5.49504262
   -3.75647624]
 [  8.94323951 -20.0915602  -15.98605644 ...  13.47163348  -0.21189588
   -3.02657217]]","[[ 1.3386716   3.8545388   3.70132857 ...  7.85286471  7.68517466
   7.65605932]
 [ 4.17523067  5.95878921  6.53004077 ... 10.03477868 10.4450181
  10.41940732]
 [ 4.0733334   6.02290529  5.99277373 ... 12.53089905 12.45025894
  12.5815704 ]
 ...
 [ 0.9717157   1.7326973   2.48561726 ...  6.57103473  7.22463628
   7.26093122]
 [ 0.80930835  1.69532282  2.48985455 ...  6.80143547  7.14194831
   7.25518802]
 [-0.21127178  0.77984783  1.44912842 ...  6.09961313  6.38387774
   6.76126824]]",1,-1.6565146996667826,11.795701288630568
107,22050,"[[  9.17976929 -10.64870156 -12.77038278 ...   5.87147015  -4.96007666
   -6.89670961]
 [  9.73112546 -11.64087755 -12.95447476 ...   7.63639168  -5.02376903
   -6.75627301]
 [ 10.75951547  -9.66711283 -13.65175053 ...   8.65412222  -1.94563001
   -5.32479481]
 ...
 [  9.5078794  -15.83060451 -18.27697121 ...  11.55961864   3.71552966
   -4.76772866]
 [  9.51545908 -16.3287575  -18.92076334 ...  10.54072606   5.78832146
   -6.80667423]
 [  9.27827618 -18.07251362 -18.54441325 ...  12.74362878   6.32704466
   -7.42204769]]","[[1.50098022 4.15500876 3.37020614 ... 5.87695694 6.33020163 6.61776811]
 [2.19100734 4.84216994 3.9230689  ... 6.41620802 6.78756739 7.00118121]
 [3.40445664 5.74523182 4.91566901 ... 7.10848507 7.69390346 8.09186112]
 ...
 [0.55778903 1.50122221 2.38409942 ... 6.28183684 7.07469781 7.10294796]
 [0.31407865 1.33636869 2.31425646 ... 6.52796236 6.92939017 6.98860076]
 [0.04379183 0.71791376 1.89593888 ... 6.45833069 6.73292685 6.97266762]]",1,-2.258736803871451,12.328761362110692
108,22050,"[[  8.59718386 -13.92104934 -11.73647212 ...   6.5675232   -1.8854006
   -4.74839573]
 [  9.29376464 -10.40317612 -11.63285531 ...   8.59317616  -4.85940277
   -1.79234465]
 [  9.92690872  -9.62743905 -11.80897176 ...  11.85321654   3.91779703
   -3.76611393]
 ...
 [  9.32071654 -12.2988892  -11.45605606 ...  11.05521139   1.91152459
   -3.87138944]
 [  9.1586021  -19.38126658 -20.12483423 ...  14.41404673   0.71718613
   -3.68107634]
 [  8.57273332 -20.48584846 -20.61953034 ...  14.26527419   0.56474634
   -4.42984246]]","[[ 0.09687744  2.74173616  2.32200422 ...  5.57197539  6.0378866
   6.31003022]
 [ 2.27047248  4.1851873   3.60951586 ...  6.01103107  6.39680977
   6.67349576]
 [ 3.41527453  5.00989513  4.05019379 ...  6.51034731  7.05396695
   7.38518207]
 ...
 [ 2.83815736  3.15916914  3.29467999 ...  5.9125512   6.73476184
   7.03741736]
 [-0.44137947  0.78325115  1.20978367 ...  5.88644075  6.46240584
   7.02864065]
 [-1.20148626 -0.11153863  0.77143073 ...  5.26931599  5.94877056
   6.54019098]]",1,-2.051609395596168,11.870183507418503
109,22050,"[[ 11.29543104 -12.76785429 -20.6160237  ...   9.67884531   0.87634669
   -2.46053526]
 [ 13.87773689  -6.12035998  -7.74290897 ...   0.94173682   0.85023679
   -2.26431128]
 [ 16.19984371 -28.29695248 -27.60142456 ...   2.88771219  -4.57182588
  -11.61821878]
 ...
 [ 11.6307465  -29.62769038 -13.2115728  ...  14.08213416   2.57289283
   -0.33129637]
 [ 11.63633444 -29.75295777 -13.44104666 ...  14.28608081   5.56597635
    1.6673475 ]
 [ 11.05003058 -30.5718366  -15.95979646 ...   5.56562019   3.31654688
   -0.70604363]]","[[ 2.54735442  3.88311384  3.98953539 ...  7.99222376  7.78444995
   7.9491631 ]
 [ 9.0288908   9.36068521  9.43115794 ... 10.75352368 10.48631402
  10.12770284]
 [ 2.17040962  6.55536046  6.65956294 ... 13.30978749 13.2259331
  13.24183144]
 ...
 [ 0.84280134  2.08578325  2.26040623 ...  8.71417921  9.81372928
   9.78481252]
 [ 1.28910794  1.90084109  1.76007986 ...  8.82617019  9.82796903
   9.90303307]
 [-0.21640697  1.20567287  1.09620531 ...  8.47840894  9.12615405
   9.27924885]]",1,-2.0255063740818167,11.881909517572458
